reason_station_invalid,area_swept_ha_der,datetime_utc_iso,depth_hi_prec_m,door_width_m_der,fluorescence_at_surface_mg_per_m3_der,gear_end_latitude_dd,gear_end_longitude_dd,gear_start_latitude_dd,gear_start_longitude_dd,invertebrate_weight_kg,latitude_dd,leg,longitude_dd,net_height_m_der,net_width_m_der,nonspecific_organics_weight_kg,o2_at_gear_ml_per_l_der,operation_dim$legacy_performance_code,pass,performance,project,salinity_at_gear_psu_der,sampling_end_hhmmss,sampling_start_hhmmss,station_invalid,temperature_at_gear_c_der,temperature_at_surface_c_der,trawl_id,turbidity_ntu_der,vertebrate_weight_kg,vessel,vessel_end_latitude_dd,vessel_end_longitude_dd,vessel_start_latitude_dd,vessel_start_longitude_dd,year,date_formatted
NA,2.697938649948,2024-06-16T00:00:00Z,1219.0708,41.2002,NA,41.20472192,-124.75930425,41.18470461,-124.76778036,85.617,41.19527778,3,-124.76555556,5.2907,11.3337,6.093,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,095221,091629,0,3.2505,11.5,202403020087,NA,613.58,Last Straw,41.20626667,-124.7572,41.19986667,-124.76558333,2024,2024-Jun-16
NA,1.775058099421,2024-06-27T00:00:00Z,852.6554,42.9721,NA,36.76267303,-122.26519535,36.75246927,-122.25718808,11.01,36.75722222,4,-122.26083333,5.0391,13.1942,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,100234,094416,0,4.4342,10.9,202403020122,NA,373.54,Last Straw,36.77195,-122.27221667,36.76335,-122.26475,2024,2024-Jun-27
NA,1.520205319737,2024-08-31T00:00:00Z,309.7072,37.4635,NA,45.07682943,-124.4152037,45.06606615,-124.41423942,61.21,45.07138889,2,-124.41472222,6.1125,12.4292,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,112508,110932,0,6.5985,15.9,202403017045,NA,137.5,Noahs Ark,45.08125667,-124.41665167,45.070715,-124.41532833,2024,2024-Aug-31
NA,1.508680781652,2024-08-31T00:00:00Z,107.4126,36.8467,NA,44.82938865,-124.23753001,44.81858659,-124.24187563,36.14,44.82388889,2,-124.24,5.9741,11.9471,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,064536,062808,0,7.384,15.1,202403017043,NA,59.72,Noahs Ark,44.83154333,-124.23686667,44.821915,-124.24192833,2024,2024-Aug-31
NA,2.014040221109,2024-06-21T00:00:00Z,1026.0649,44.5709,NA,37.45473334,-123.20259664,37.44179808,-123.20261735,72.464,37.44777778,3,-123.20333333,NA,13.7076,0.556,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,161747,154916,0,3.9516,11,202403020115,NA,277.78,Last Straw,37.45958333,-123.20125,37.45421667,-123.20816667,2024,2024-Jun-21
NA,1.635783434011,2024-06-06T00:00:00Z,82.2456,37.5982,NA,43.84073552,-124.25144973,43.85262269,-124.25465938,24.98,43.84638889,2,-124.25333333,5.8655,11.983,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,152429,150734,0,NA,11.3,202403008065,NA,286.84,Excalibur,43.83972333,-124.25116333,43.850695,-124.254425,2024,2024-Jun-06
NA,2.078312436491,2024-10-01T00:00:00Z,278.0372,42.1808,NA,34.7121295,-120.91591524,34.69847283,-120.91865524,95.96,34.70333333,4,-120.91805556,NA,13.3335,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,100946,094811,0,8.7189,15.8,202403017141,NA,407.31,Noahs Ark,34.713985,-120.91498667,34.70421667,-120.91816667,2024,2024-Oct-01
NA,2.357491977851,2024-06-30T00:00:00Z,961.4807,45.618,NA,34.51812972,-121.04790699,34.50544083,-121.03687961,59.85,34.51055556,4,-121.04166667,5.2405,13.5781,0.47,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,122148,115721,0,4.2965,13.7,202403020137,NA,565.9,Last Straw,34.52508333,-121.05346667,34.51625,-121.04626667,2024,2024-Jun-30
NA,1.495745525882,2024-08-21T00:00:00Z,104.0201,31.0461,NA,47.58134867,-124.79880333,47.593802,-124.79636667,7.036,47.5875,1,-124.79694444,5.8,10.4366,0.964,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,181229,175540,0,7.1347,14.9,202403010018,NA,537.08,Ms. Julie,47.58153333,-124.79957167,47.59109167,-124.79750833,2024,2024-Aug-21
NA,1.802169912939,2024-09-06T00:00:00Z,606.932,39.6422,NA,42.79216268,-124.93132884,42.8042755,-124.93144029,17.481,42.79805556,2,-124.93111111,3.9581,13.1764,0.239,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,095948,093804,0,4.7733,13.9,202403017072,NA,321.06,Noahs Ark,42.784055,-124.92844333,42.79411333,-124.92652667,2024,2024-Sep-06
NA,1.617958325042,2024-06-17T00:00:00Z,156.2072,42.3597,NA,39.7734921,-123.99489216,39.78333985,-124.00094503,6.06,39.77833333,3,-123.99777778,5.3348,13.2799,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,145447,143910,0,7.475,9.1,202403008107,NA,14.66,Excalibur,39.771425,-123.99357333,39.78112667,-123.999545,2024,2024-Jun-17
NA,1.637331059946,2024-10-03T00:00:00Z,103.6398,35.0675,NA,33.85475446,-120.09521427,33.85002158,-120.08110119,7.32,33.85305556,4,-120.08861111,NA,11.5756,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,135252,133337,0,10.0518,17.5,202403017153,NA,46.84,Noahs Ark,33.85543167,-120.09715167,33.851085,-120.08407667,2024,2024-Oct-03
NA,1.637087748112,2024-09-06T00:00:00Z,95.8303,33.1922,NA,42.98709373,-124.59105147,42.99786081,-124.58165023,61.89,42.9925,2,-124.58611111,5.6832,11.3105,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,070429,064727,0,8.3225,13.7,202403017071,NA,83.23,Noahs Ark,42.98515333,-124.59235167,42.995285,-124.583785,2024,2024-Sep-06
NA,1.610527917534,2024-06-23T00:00:00Z,121.7274,37.7964,NA,36.91556822,-122.25895471,36.90853984,-122.24760287,172.989,36.91194444,3,-122.25333333,5.66,12.1312,4.431,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,062027,060359,0,8.5133,11.3,202403008131,NA,711.58,Excalibur,36.91655667,-122.26112333,36.90992333,-122.25108833,2024,2024-Jun-23
NA,1.344871016917,2024-06-08T00:00:00Z,302.1524,38.8478,NA,44.59996822,-124.67689299,44.5930422,-124.66749548,60.99,44.59694444,2,-124.67277778,5.4147,12.5023,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,101802,095924,0,6.0077,12.7,202403020065,NA,679.11,Last Straw,44.60238333,-124.68095,44.59761667,-124.67263333,2024,2024-Jun-08
NA,1.558976018374,2024-09-20T00:00:00Z,136.2949,34.8404,NA,38.40849529,-123.43126449,38.41856533,-123.42409337,92.24,38.41333333,3,-123.42722222,5.5994,11.8489,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,103631,102028,0,9.2896,11.1,202403017108,NA,87.98,Noahs Ark,38.40600667,-123.43304833,38.41548167,-123.42533167,2024,2024-Sep-20
NA,3.003177948764,2024-05-20T00:00:00Z,1102.4563,NA,NA,46.37329561,-124.75971186,46.37740659,-124.7314841,4.5,46.37611111,1,-124.74305556,6.8059,12.8623,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,111151,104208,0,3.4378,12.2,202403008007,NA,1.97,Excalibur,46.36734667,-124.779075,46.372135,-124.756765,2024,2024-May-20
NA,2.933824501536,2024-06-27T00:00:00Z,1052.5155,46.9773,NA,36.73715929,-122.27255375,36.72204937,-122.25715781,180.414,36.72805556,4,-122.26333333,4.8344,13.4892,5.346,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,124208,121215,0,3.5947,11.1,202403020123,NA,1028.59,Last Straw,36.7449,-122.28048333,36.73408333,-122.26831667,2024,2024-Jun-27
NA,1.838135062307,2024-06-09T00:00:00Z,216.3946,45.5078,NA,43.57891384,-124.57925007,43.59087388,-124.57918233,41.12,43.58472222,2,-124.57916667,4.5216,13.7504,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,130657,124841,0,6.376,13.2,202403020071,NA,739.07,Last Straw,43.57508333,-124.57991667,43.58598333,-124.57883333,2024,2024-Jun-09
NA,1.635021631074,2024-07-02T00:00:00Z,460.9023,36.8189,NA,33.55182716,-118.83373699,33.55708941,-118.84476787,186.73,33.55444444,4,-118.83972222,6.2642,11.7328,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,064627,062933,0,6.8866,19.1,202403008157,NA,29,Excalibur,33.549075,-118.825515,33.55342667,-118.836575,2024,2024-Jul-02
NA,1.966595041799,2024-09-08T00:00:00Z,1112.5295,28.8295,NA,41.81639522,-124.92655335,41.80641678,-124.90930183,93.6,41.81166667,2,-124.91722222,4.1483,10.7886,0.1,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,132956,130230,0,3.3502,14.1,202403017083,NA,259.54,Noahs Ark,41.82055,-124.935625,41.81616167,-124.92230667,2024,2024-Sep-08
NA,1.43665537245,2024-06-22T00:00:00Z,110.1478,36.6061,NA,37.32683221,-122.7638906,37.3372994,-122.76330128,2.04,37.3325,3,-122.76361111,5.8589,12.1872,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,142503,140847,0,8.6733,11.3,202403008129,NA,213.32,Excalibur,37.32394833,-122.76324167,37.334325,-122.763115,2024,2024-Jun-22
NA,1.530542663807,2024-07-13T00:00:00Z,341.4368,34.9058,NA,33.49986347,-118.5122698,33.50512616,-118.52527219,60.34,33.50277778,5,-118.51861111,5.4205,11.3431,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,125334,123430,0,7.7839,21.2,202403020172,NA,5.74,Last Straw,33.4976,-118.50738333,33.50281667,-118.51803333,2024,2024-Jul-13
NA,1.73967401634,2024-05-26T00:00:00Z,350.2641,NA,NA,45.50225535,-124.49067407,45.51382793,-124.4930882,202.35,45.50833333,1,-124.49222222,5.5239,12.985900000000001,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,172636,170913,0,5.5101,12.7,202403008038,NA,601.08,Excalibur,45.49663833,-124.487835,45.50681333,-124.49061,2024,2024-May-26
NA,1.561538994769,2024-06-19T00:00:00Z,95.9906,36.889,NA,37.96728143,-123.1490282,37.97267937,-123.16176306,16.58,37.97,3,-123.15555556,5.6564,12.2082,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,191646,190007,0,NA,9.8,202403008120,NA,213.74,Excalibur,37.96635333,-123.146945,37.97161667,-123.15916667,2024,2024-Jun-19
NA,2.33091517596,2024-09-30T00:00:00Z,523.2063,38.28,NA,35.07377322,-121.1023117,35.08983176,-121.10055516,531.175,35.08305556,4,-121.1025,5.132,12.991,2.195,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,123627,121342,0,6.3056,15.8,202403017136,NA,87.17,Noahs Ark,35.068475,-121.10296833,35.08145667,-121.10078,2024,2024-Sep-30
NA,1.702105479121,2024-05-26T00:00:00Z,112.3137,NA,NA,46.12520725,-124.32803408,46.136334,-124.33016762,53.05,46.13083333,1,-124.32972222,5.3487,13.3776,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,055636,053901,0,6.5607,12,202403008034,NA,316.82,Excalibur,46.122945,-124.326905,46.13331667,-124.32921667,2024,2024-May-26
NA,1.722941933676,2024-06-01T00:00:00Z,561.8391,41.8044,NA,45.14998098,-124.6966714,45.13956457,-124.68961513,73.95,45.14472222,2,-124.69305556,4.2654,13.3518,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,111822,110003,0,4.7742000000000004,13.1,202403020043,NA,155.56,Last Straw,45.15593333,-124.70091667,45.14695,-124.69436667,2024,2024-Jun-01
NA,1.756733930052,2024-05-21T00:00:00Z,413.0869,39.4363,NA,46.51261902,-124.66267948,46.51845761,-124.64673683,69.213,46.51555556,1,-124.65527778,5.2237,12.6257,2.247,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,091517,085532,0,5.2554,11.8,202403020009,NA,285.52,Last Straw,46.50896667,-124.66981667,46.51526667,-124.65686667,2024,2024-May-21
NA,1.400829886357,2024-09-06T00:00:00Z,176.3451,32.2721,NA,42.85599592,-124.75703967,42.86723494,-124.75555821,88.67,42.86138889,2,-124.75583333,6.02,10.7064,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,155928,154145,0,8.1132,14,202403010065,NA,541.42,Ms. Julie,42.85307,-124.758825,42.863835,-124.7569,2024,2024-Sep-06
NA,2.135620618782,2024-06-05T00:00:00Z,490.1301,48.425,NA,45.97102433,-124.78051775,45.96166207,-124.76699388,76.87,45.96638889,2,-124.77333333,4.8601,14.3831,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,171100,164817,0,4.8672,13.1,202403020051,NA,115.05,Last Straw,45.97396667,-124.78736667,45.9687,-124.77503333,2024,2024-Jun-05
NA,1.753693276095,2024-06-19T00:00:00Z,138.3979,40.6535,NA,38.53308273,-123.51097067,38.54392181,-123.51860649,31.704,38.53916667,3,-123.51472222,5.7014,12.5247,0.816,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,060758,055124,0,7.874,9,202403008115,NA,191.81,Excalibur,38.53163333,-123.51048333,38.54050333,-123.517125,2024,2024-Jun-19
NA,1.49240067145,2024-05-23T00:00:00Z,814.6599,NA,NA,47.99956332,-125.69277013,47.98836686,-125.68692249,16.125,47.99361111,1,-125.68944444,4.5769,11.2915,8.665,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,114721,112828,0,3.9594,11.4,202403020016,NA,239.27,Last Straw,48.0089,-125.69715,48.00036667,-125.69223333,2024,2024-May-23
NA,1.747861362413,2024-05-25T00:00:00Z,85.3765,NA,NA,46.42179206,-124.36388771,46.43375224,-124.36781106,60.38,46.42805556,1,-124.36555556,5.6745,12.6052,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,082453,080756,0,7.1512,10.5,202403008029,NA,250.32,Excalibur,46.419665,-124.36319333,46.43066667,-124.36622833,2024,2024-May-25
NA,2.082533219838,2024-09-06T00:00:00Z,626.5037,38.3201,NA,42.73463188,-124.91459279,42.72385457,-124.90087329,12.483,42.72916667,2,-124.90666667,5.2862,12.5087,0.067,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,121900,115902,0,4.9665,13.3,202403017073,NA,790.43,Noahs Ark,42.73972,-124.92359,42.731845,-124.90953333,2024,2024-Sep-06
NA,2.856577750095,2024-09-27T00:00:00Z,742.9236,NA,NA,36.26181805,-122.14673744,36.24912635,-122.13359072,15.264,36.25444444,4,-122.14,1.6551,15.1531,0.256,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,071523,065311,0,4.652,15.5,202403010110,NA,207.97,Ms. Julie,36.26888333,-122.151415,36.26070167,-122.1413,2024,2024-Sep-27
NA,1.56613885801,2024-09-03T00:00:00Z,124.444,37.8288,NA,44.10819154,-124.63105161,44.1001792,-124.621854,26.26,44.10444444,2,-124.62472222,5.551,12.29,0.6,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,165609,163745,0,7.4351,15.7,202403017062,NA,213.08,Noahs Ark,44.11062833,-124.63145167,44.10234333,-124.623005,2024,2024-Sep-03
NA,1.808253946701,2024-07-01T00:00:00Z,718.9893,42.9588,NA,33.0757584,-119.69451911,33.06310846,-119.69220347,9.938,33.06888889,4,-119.69305556,5.2867,12.707,11.372,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,093116,091207,0,5.3609,15.1,202403008154,NA,53.93,Excalibur,33.08404167,-119.69604833,33.07396333,-119.69364833,2024,2024-Jul-01
NA,2.053952176112,2024-05-19T00:00:00Z,604.5196,NA,NA,45.185114,-124.75560747,45.17998487,-124.74008757,22.414,45.18361111,1,-124.75166667,5.3366,13.483,9.236,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,080031,074108,0,4.659,13.4,202403008001,NA,139.43,Excalibur,45.19409333,-124.766395,45.18630167,-124.75350333,2024,2024-May-19
NA,1.530132044592,2024-09-30T00:00:00Z,326.2011,39.3263,NA,35.31515275,-121.1078542,35.30698293,-121.09905445,54.002,35.31111111,4,-121.10388889,5.7219,12.181,36.368,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,100339,094724,0,7.9443,14.7,202403010119,NA,806.31,Ms. Julie,35.31934667,-121.10975333,35.31193167,-121.10136667,2024,2024-Sep-30
NA,2.219253622054,2024-06-18T00:00:00Z,98.0821,45.4523,NA,39.24738651,-123.83672392,39.26032628,-123.84196927,33.08,39.25416667,3,-123.84027778,3.4146,14.1102,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,162720,160914,0,7.5037,9.7,202403020100,NA,30.12,Last Straw,39.24608333,-123.83575,39.25666667,-123.84068333,2024,2024-Jun-18
NA,1.390816984406,2024-05-24T00:00:00Z,90.0085,NA,NA,47.69457528,-124.80911213,47.70365411,-124.81401741,46.22,47.69888889,1,-124.81111111,5.8154,12.853,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,171825,170412,0,7.1222,10.4,202403020024,NA,44.73,Last Straw,47.69271667,-124.80813333,47.70151667,-124.81271667,2024,2024-May-24
NA,3.063195812086,2024-10-13T00:00:00Z,904.0782,34.0333,NA,33.64049917,-118.74495305,33.65999428,-118.74458313,1.13,33.65111111,5,-118.745,7.7,11.4632,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,131022,123511,0,5.1805,19.3,202403017177,NA,0.03,Noahs Ark,33.63499333,-118.744615,33.65009833,-118.74333167,2024,2024-Oct-13
NA,1.48118922081,2024-06-04T00:00:00Z,70.2983,36.6875,NA,44.37441197,-124.24796106,44.38556714,-124.24804826,135.9,44.38,2,-124.24777778,6.088,11.8871,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,202243,200519,0,7.5998,11.1,202403008053,NA,126.72,Excalibur,44.37270833,-124.247925,44.383595,-124.24781667,2024,2024-Jun-04
NA,1.209843864673,2024-06-08T00:00:00Z,72.1969,28.9544,NA,43.44703039,-124.35052181,43.45627371,-124.34312006,104.48,43.45138889,2,-124.34666667,6.7864,10.0894,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,112332,110634,0,7.1275,10.2,202403008076,NA,63.27,Excalibur,43.44600167,-124.35164667,43.45488167,-124.34394,2024,2024-Jun-08
NA,1.468148285549,2024-09-21T00:00:00Z,386.2936,38.1738,NA,37.17663104,-122.85723467,37.17020736,-122.8473184,67.589,37.17361111,3,-122.85305556,6.072,11.9689,0.581,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,141533,135830,0,7.1617,14.8,202403010103,NA,574.41,Ms. Julie,37.182945,-122.86238333,37.17613333,-122.85208833,2024,2024-Sep-21
NA,1.636229790734,2024-06-30T00:00:00Z,166.9293,34.2694,NA,33.77438853,-120.02610063,33.77423336,-120.01325558,29.2,33.77472222,4,-120.01916667,6.6944,10.9765,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,170953,165253,0,8.8454,17.1,202403008152,NA,16.44,Excalibur,33.77477667,-120.02933333,33.774115,-120.01807167,2024,2024-Jun-30
NA,1.759203640012,2024-09-05T00:00:00Z,267.1238,39.7338,NA,43.45327528,-124.65234079,43.44157472,-124.65810605,14.06,43.44805556,2,-124.65527778,6.5173,12.4645,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,070311,064625,0,7.8988,14.4,202403010059,NA,655.13,Ms. Julie,43.45667833,-124.64858,43.44573833,-124.65396,2024,2024-Sep-05
NA,1.647381047573,2024-05-27T00:00:00Z,584.2346,41.7234,NA,46.82878851,-124.97954567,46.83981788,-124.98071351,154.83,46.83416667,1,-124.98055556,4.7354,13.3192,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,142614,140830,0,4.7237,11.8,202403020036,NA,167.15,Last Straw,46.82136667,-124.97698333,46.8308,-124.98093333,2024,2024-May-27
NA,1.725843632186,2024-06-07T00:00:00Z,265.2104,41.3014,NA,44.52043221,-124.83952815,44.51025002,-124.83228347,NA,44.51555556,2,-124.83638889,4.7275,13.5565,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,092201,090438,0,5.9833,12.9,202403020060,NA,3713.65,Last Straw,44.52428333,-124.84231667,44.51478333,-124.83578333,2024,2024-Jun-07
NA,1.632559523833,2024-10-08T00:00:00Z,62.4084,35.6124,NA,34.04221056,-119.00567879,34.04896043,-119.01840505,35.766,34.04611111,5,-119.01194444,7.4747,11.5463,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,171700,165931,0,NA,19,202403010138,NA,161.344,Ms. Julie,34.04113167,-119.00421833,34.04732667,-119.01693667,2024,2024-Oct-08
NA,1.889659990394,2024-07-03T00:00:00Z,476.107,40.4234,NA,33.13472723,-119.5933641,33.12575776,-119.58177279,56.4,33.13027778,4,-119.58694444,4.7281,12.7844,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,091548,085618,0,6.6073,16.5,202403020148,NA,96.76,Last Straw,33.13891667,-119.59928333,33.13236667,-119.58843333,2024,2024-Jul-03
NA,3.333571351336,2024-08-18T00:00:00Z,1001.9876,45.1553,NA,44.98194509,-125.01553135,44.96085884,-125.01645989,28.83,44.97,1,-125.01611111,4.5937,14.1776,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,065846,062803,0,3.603,16.8,202403017001,NA,782.25,Noahs Ark,44.99263667,-125.01482167,44.97679167,-125.01599333,2024,2024-Aug-18
NA,1.752561136261,2024-06-15T00:00:00Z,792.01,41.5451,NA,41.56599342,-124.61132495,41.57750952,-124.61438182,24.46,41.57333333,3,-124.61361111,5.6106,12.798400000000001,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,113625,111703,0,4.3069,10.3,202403008094,NA,334.69,Excalibur,41.554875,-124.60712,41.56533167,-124.60856167,2024,2024-Jun-15
NA,1.558768150603,2024-05-22T00:00:00Z,178.9722,NA,NA,48.13814751,-124.97824275,48.14884092,-124.97672161,9.82,48.14361111,1,-124.97805556,5.0912,12.9764,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,165252,163640,0,6.5434,10.2,202403008016,NA,644.64,Excalibur,48.13508167,-124.97812833,48.14569833,-124.97796333,2024,2024-May-22
NA,1.734117592922,2024-09-20T00:00:00Z,73.602,35.5457,NA,37.86701027,-122.94063747,37.8785745,-122.94685063,50.05,37.8725,3,-122.94388889,5.5365,11.8141,NA,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,164152,162350,0,9.8154,14,202403017110,NA,34.98,Noahs Ark,37.86558833,-122.939585,37.8762,-122.944985,2024,2024-Sep-20
NA,1.616198477216,2024-06-28T00:00:00Z,528.0833,42.5078,NA,35.02570471,-121.48315186,35.03564103,-121.48648444,9.63,35.03083333,4,-121.48472222,5.3987,14.0923,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,122302,120738,0,6.0836,13.3,202403008139,NA,127.22,Excalibur,35.01779,-121.48059167,35.02769,-121.48341833,2024,2024-Jun-28
NA,1.33045243683,2024-08-20T00:00:00Z,198.5315,32.7088,NA,46.75710444,-124.82502117,46.74800056,-124.82955792,62.764,46.75333333,1,-124.82888889,5.9626,11.0122,67.216,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,191156,185458,0,7.1095,17.2,202403017015,NA,837.59,Noahs Ark,46.75882,-124.82158667,46.751,-124.83042667,2024,2024-Aug-20
NA,1.181550404991,2024-07-09T00:00:00Z,178.5938,36.1474,NA,33.64875154,-119.88653901,33.65450593,-119.87896349,21.65,33.65138889,5,-119.8825,6.6787,11.3501,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,113755,112110,0,9.115,17.7,202403008164,NA,45.66,Excalibur,33.64725667,-119.89051667,33.65326167,-119.88168,2024,2024-Jul-09
NA,1.408647233643,2024-09-22T00:00:00Z,162.9621,32.196,NA,37.01612852,-122.57299714,37.02159404,-122.58519179,19.575,37.01916667,3,-122.57944444,5.8611,10.9331,4.135,NA,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,094711,092916,0,8.7788,16.6,202403017119,NA,225.77,Noahs Ark,37.01487,-122.56961333,37.020075,-122.58051,2024,2024-Sep-22
NA,1.979839302933,2024-07-01T00:00:00Z,1178.2374,44.8236,NA,33.12838184,-118.8608915,33.12150424,-118.85005907,16.47,33.12638889,4,-118.85722222,14.6267,13.0842,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,180658,174200,0,3.9216,19,202403008156,NA,87.74,Excalibur,33.13539333,-118.87773167,33.12757,-118.86337333,2024,2024-Jul-01
NA,1.650481223416,2024-05-23T00:00:00Z,173.9465,NA,NA,48.03492652,-125.55279251,48.04637686,-125.55560273,26.06,48.04055556,1,-125.55444444,6.041,12.7347,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,154015,152319,0,6.4296,11.7,202403008021,NA,623.65,Excalibur,48.03225,-125.55185833,48.04309833,-125.55514833,2024,2024-May-23
NA,1.696963460998,2024-05-25T00:00:00Z,140.9176,NA,NA,46.29574052,-124.54509481,46.30695518,-124.54630384,24.93,46.3,1,-124.54583333,5.9557,12.7789,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,151831,150030,0,6.4477,11,202403008032,NA,203.35,Excalibur,46.29319,-124.54375833,46.30355167,-124.54528,2024,2024-May-25
NA,1.68728310617,2024-05-20T00:00:00Z,181.9414,34.75,NA,46.6600608,-124.70955552,46.65356869,-124.69552679,19.44,46.65722222,1,-124.70222222,5.3929,12.934,NA,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,153529,151901,0,6.3199,11.8,202403008008,NA,2471.79,Excalibur,46.661755,-124.71403833,46.655945,-124.69953667,2024,2024-May-20
NA,1.82326296351,2024-06-18T00:00:00Z,298.2562,39.1334,NA,38.94213951,-123.94805178,38.95445665,-123.94843483,141.489,38.94833333,3,-123.94861111,4.8602,12.8372,1.431,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,193511,191634,0,7.2333,9.8,202403020101,NA,671.72,Last Straw,38.93868333,-123.94793333,38.94901667,-123.94878333,2024,2024-Jun-18
NA,2.064189938029,2024-06-14T00:00:00Z,893.8819,36.3469,NA,41.87561371,-124.916758,41.86166607,-124.90810985,41.95,41.86916667,3,-124.91055556,6.0462,11.7162,7.5,NA,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,NA,135425,132500,0,3.9469,9,202403020077,NA,537.15,Last Straw,41.87828333,-124.92248333,41.87471667,-124.9116,2024,2024-Jun-14
